N,infa_C_Au,infa_S_Mg,infa_S_O,cc,cs_Mg,cs_O,ave_GCN,csDist_Mg,csDist_O,Zdist,Ecoh,Eadh,Eb,Etot,Config
4,0,0,0,3,0,0,3.981,3.931,1.289,0.75,-1.649,-1.097,-1.923,-376.33,4Au_e
4,4,7,2,3,10,6,2.347,2.27,-0.556,5.229,-1.649,2.725,-0.968,-372.508,4Au_e
4,4,5,1,3,7,2,2.748,2.674,-0.095,3.938,-1.649,-2.233,-2.207,-377.466,4Au_e
4,3,3,0,3,3,0,3.165,3.094,0.367,1.812,-1.649,-2.556,-2.288,-377.789,4Au_e
4,0,0,0,3,0,0,3.943,4.022,1.289,0.75,-1.649,-1.076,-1.918,-376.309,4Au_e
4,0,0,0,3,0,0,3.592,3.523,0.828,0.75,-1.649,-1.771,-2.091,-377.004,4Au_e
4,4,6,4,3,11,4,2.398,2.122,-0.556,6.438,-1.649,1.796,-1.2,-373.437,4Au_e
4,0,0,0,3,0,0,4.054,3.87,1.289,0.75,-1.649,-1.116,-1.928,-376.349,4Au_e
4,4,6,4,3,12,4,2.367,2.082,-0.556,6,-1.649,1.192,-1.351,-374.041,4Au_e
4,4,4,0,3,4,4,2.763,2.514,-0.095,3.75,-1.649,-2.7,-2.324,-377.933,4Au_e
4,4,2,0,3,4,0,3.177,2.954,0.367,2.25,-1.649,-2.745,-2.335,-377.978,4Au_e
4,0,0,0,3,0,0,3.602,3.401,0.828,0.75,-1.649,-1.86,-2.114,-377.093,4Au_e
4,0,0,0,3,0,0,4.035,3.85,1.289,0.75,-1.649,-1.121,-1.929,-376.354,4Au_e
4,4,7,4,3,11,4,2.403,2.126,-0.556,5.562,-1.649,1.691,-1.226,-373.542,4Au_e
4,4,4,1,3,6,4,2.795,2.551,-0.095,3.938,-1.649,-2.563,-2.29,-377.796,4Au_e
4,3,2,0,3,3,0,3.206,2.987,0.367,1.854,-1.649,-2.695,-2.323,-377.928,4Au_e
4,0,0,0,3,0,0,3.628,3.429,0.828,0.75,-1.649,-1.843,-2.109,-377.076,4Au_e
4,0,0,0,3,0,0,4.059,3.876,1.289,0.75,-1.649,-1.096,-1.923,-376.329,4Au_e
4,4,5,3,3,9,6,2.447,2.245,-0.556,4.667,-1.649,2.79,-0.951,-372.443,4Au_e
4,4,5,1,3,6,3,2.836,2.653,-0.095,4.292,-1.649,-2.228,-2.206,-377.461,4Au_e
4,3,4,0,3,1,0,3.243,3.076,0.367,2.562,-1.649,-2.562,-2.289,-377.795,4Au_e
4,0,0,0,3,0,0,3.662,3.507,0.828,0.75,-1.649,-1.799,-2.098,-377.032,4Au_e
4,0,0,0,3,0,0,4.09,3.945,1.289,0.75,-1.649,-1.101,-1.924,-376.334,4Au_e
4,4,5,1,3,8,5,2.272,2.431,-0.556,4.292,-1.649,3.89,-0.676,-371.343,4Au_e
4,4,5,0,3,6,1,2.685,2.814,-0.095,3.708,-1.649,-1.823,-2.104,-377.056,4Au_e
4,3,3,0,3,3,0,3.11,3.216,0.367,1.812,-1.649,-2.384,-2.245,-377.617,4Au_e
4,0,0,0,3,0,0,3.544,3.632,0.828,0.75,-1.649,-1.741,-2.084,-376.974,4Au_e
4,0,0,0,3,0,0,3.984,4.057,1.289,0.75,-1.649,-1.084,-1.92,-376.317,4Au_e
4,4,7,2,2,9,4,2.279,2.347,-0.556,4.583,-1.383,3.468,-0.516,-370.702,4Au_f
4,4,7,0,2,4,2,2.691,2.743,-0.095,3.458,-1.383,-2.134,-1.917,-376.305,4Au_f
4,4,4,0,2,2,0,3.116,3.156,0.367,1.667,-1.383,-2.537,-2.017,-376.707,4Au_f
4,0,0,0,2,0,0,3.55,3.579,0.828,0.333,-1.383,-1.849,-1.845,-376.019,4Au_f
4,0,0,0,2,0,0,3.989,4.01,1.289,0.333,-1.383,-1.175,-1.677,-375.346,4Au_f
4,4,7,3,2,8,5,2.277,2.264,-0.556,3.958,-1.383,3.032,-0.625,-371.139,4Au_f
4,4,5,0,2,6,3,2.688,2.668,-0.095,2.375,-1.383,-2.06,-1.898,-376.231,4Au_f
4,4,4,0,2,3,0,3.113,3.088,0.367,1.667,-1.383,-2.478,-2.003,-376.649,4Au_f
4,0,0,0,2,0,0,3.547,3.518,0.828,0.333,-1.383,-1.847,-1.845,-376.018,4Au_f
4,0,0,0,2,0,0,3.986,3.955,1.289,0.333,-1.383,-1.145,-1.669,-375.315,4Au_f
4,4,5,2,2,8,6,2.274,2.356,-0.556,3.583,-1.383,2.96,-0.643,-371.211,4Au_f
4,4,5,0,2,7,2,2.685,2.746,-0.095,2.792,-1.383,-1.962,-1.874,-376.132,4Au_f
4,4,5,0,2,4,0,3.11,3.156,0.367,2,-1.383,-2.487,-2.005,-376.657,4Au_f
4,0,0,0,2,0,0,3.543,3.577,0.828,0.333,-1.383,-1.835,-1.842,-376.006,4Au_f
4,0,0,0,2,0,0,3.983,4.007,1.289,0.333,-1.383,-1.168,-1.675,-375.339,4Au_f
4,0,0,0,2,0,0,3.979,3.985,1.289,0.333,-1.383,-1.169,-1.675,-375.34,4Au_f
4,4,5,3,2,8,7,2.305,2.298,-0.556,3.958,-1.383,2.88,-0.663,-371.291,4Au_f
4,4,5,0,2,6,4,2.711,2.695,-0.095,2.792,-1.383,-1.922,-1.863,-376.092,4Au_f
4,4,5,0,2,2,0,3.133,3.11,0.367,2,-1.383,-2.489,-2.005,-376.659,4Au_f
4,0,0,0,2,0,0,3.564,3.537,0.828,0.333,-1.383,-1.837,-1.842,-376.007,4Au_f
4,0,0,0,2,0,0,4.001,3.971,1.289,0.333,-1.383,-1.168,-1.675,-375.339,4Au_f
4,4,7,2,2,9,6,2.26,2.338,-0.556,4.25,-1.383,3.058,-0.619,-371.113,4Au_f
4,4,5,0,2,7,2,2.673,2.732,-0.095,2.792,-1.383,-1.988,-1.88,-376.159,4Au_f
4,4,4,0,2,4,0,3.1,3.144,0.367,1.667,-1.383,-2.503,-2.009,-376.674,4Au_f
4,0,0,0,2,0,0,3.535,3.567,0.828,0.333,-1.383,-1.771,-1.826,-375.941,4Au_f
4,4,7,2,2,10,5,2.295,2.307,-0.556,4.167,-1.383,3.553,-0.495,-370.618,4Au_f
4,4,6,1,2,5,2,2.705,2.709,-0.095,2.875,-1.383,-2.161,-1.923,-376.331,4Au_f
4,3,3,0,2,2,0,3.129,3.125,0.367,1.333,-1.383,-2.545,-2.019,-376.715,4Au_f
4,0,0,0,2,0,0,3.561,3.552,0.828,0.333,-1.383,-1.851,-1.846,-376.021,4Au_f
4,0,0,0,2,0,0,4,3.986,1.289,0.333,-1.383,12.106,1.643,-362.065,4Au_f
4,4,7,3,2,8,5,2.293,2.25,-0.556,4.708,-1.383,2.993,-0.635,-371.177,4Au_f
4,4,6,0,2,6,3,2.703,2.657,-0.095,2.708,-1.383,-2.134,-1.917,-376.304,4Au_f
4,3,3,0,2,3,0,3.126,3.078,0.367,1.333,-1.383,3.112,-0.605,-371.059,4Au_f
4,0,0,0,2,0,0,3.558,3.51,0.828,0.333,-1.383,-1.854,-1.847,-376.024,4Au_f
4,0,0,0,2,0,0,3.997,3.947,1.289,0.333,-1.383,-1.147,-1.67,-375.318,4Au_f
4,4,5,0,2,6,4,2.684,2.638,-0.095,2.375,-1.383,-2.107,-1.91,-376.278,4Au_f
4,4,3,0,2,3,0,3.109,3.061,0.367,1.708,-1.383,-2.551,-2.021,-376.722,4Au_f
4,0,0,0,2,0,0,3.543,3.494,0.828,0.333,-1.383,-1.856,-1.847,-376.026,4Au_f
4,0,0,0,2,0,0,3.983,3.933,1.289,0.333,-1.383,-1.147,-1.67,-375.317,4Au_f
4,4,7,3,2,9,6,2.286,2.271,-0.556,4.333,-1.383,3.169,-0.591,-371.002,4Au_f
4,4,6,0,2,6,3,2.697,2.676,-0.095,2.708,-1.383,11.256,1.431,-362.915,4Au_f
4,3,3,0,2,3,0,3.121,3.095,0.367,1.333,-1.383,-2.546,-2.02,-376.717,4Au_f
4,4,7,2,2,11,6,2.311,2.323,-0.556,4.583,-1.383,3.653,-0.47,-370.518,4Au_f
4,4,6,2,2,6,2,2.72,2.723,-0.095,2.667,-1.383,-2.181,-1.928,-376.351,4Au_f
4,2,2,0,2,2,0,3.142,3.138,0.367,1,-1.383,-2.547,-2.02,-376.718,4Au_f
4,0,0,0,2,0,0,4.01,3.996,1.289,0.333,-1.383,-1.178,-1.678,-375.348,4Au_f
4,4,8,2,2,8,4,2.39,2.234,-0.556,4.833,-1.383,3.273,-0.565,-370.897,4Au_f
4,4,6,1,2,8,2,2.789,2.644,-0.095,3.25,-1.383,-2.243,-1.944,-376.414,4Au_f
4,2,2,0,2,2,0,3.203,3.068,0.367,1,-1.383,-2.584,-2.029,-376.754,4Au_f
4,0,0,0,2,0,0,3.628,3.5,0.828,0.333,-1.383,-1.863,-1.849,-376.034,4Au_f
4,4,7,3,2,11,6,2.309,2.232,-0.556,4.667,-1.383,2.497,-0.759,-371.674,4Au_f
4,4,5,1,2,5,3,2.715,2.641,-0.095,2.917,-1.383,-2.319,-1.963,-376.49,4Au_f
4,3,3,0,2,3,0,3.136,3.065,0.367,1.333,-1.383,-2.628,-2.04,-376.799,4Au_f
4,0,0,0,2,0,0,3.567,3.497,0.828,0.333,-1.383,-1.879,-1.853,-376.049,4Au_f
4,4,5,0,2,6,4,2.694,2.65,-0.095,2.375,-1.383,-2.037,-1.892,-376.208,4Au_f
4,4,3,0,2,3,0,3.118,3.071,0.367,1.708,-1.383,-2.526,-2.015,-376.696,4Au_f
4,0,0,0,2,0,0,3.551,3.503,0.828,0.333,-1.383,-1.818,-1.838,-375.988,4Au_f
4,0,0,0,2,0,0,3.99,3.941,1.289,0.333,-1.383,-1.173,-1.676,-375.343,4Au_f
4,4,5,3,2,8,8,2.282,2.336,-0.556,3.958,-1.383,7.038,0.376,-367.133,4Au_f
4,4,5,0,2,7,3,2.691,2.728,-0.095,3.25,-1.383,-1.884,-1.854,-376.055,4Au_f
4,4,5,0,2,4,0,3.115,3.139,0.367,2,-1.383,-2.477,-2.002,-376.647,4Au_f
4,0,0,0,2,0,0,3.548,3.562,0.828,0.333,-1.383,-1.803,-1.834,-375.973,4Au_f
4,4,5,2,2,8,8,2.258,2.437,-0.556,3.583,-1.383,2.865,-0.667,-371.306,4Au_f
4,4,5,0,2,8,0,2.671,2.815,-0.095,3.25,-1.383,-1.89,-1.856,-376.061,4Au_f
4,4,4,0,2,4,0,3.097,3.214,0.367,1.667,-1.383,-2.398,-1.983,-376.569,4Au_f
4,0,0,0,2,0,0,3.532,3.629,0.828,0.333,-1.383,-1.829,-1.84,-376,4Au_f
4,0,0,0,2,0,0,3.973,4.053,1.289,0.333,-1.383,5.585,0.013,-368.585,4Au_f
4,4,7,3,2,9,5,2.27,2.285,-0.556,3.958,-1.383,3.17,-0.591,-371.001,4Au_f
4,4,5,0,2,6,3,2.682,2.687,-0.095,2.375,-1.383,-2.078,-1.903,-376.249,4Au_f
4,4,4,0,2,3,0,3.108,3.105,0.367,1.667,-1.383,-2.502,-2.009,-376.672,4Au_f
4,0,0,0,2,0,0,3.542,3.533,0.828,0.333,-1.383,-1.806,-1.835,-375.977,4Au_f
4,0,0,0,2,0,0,3.982,3.969,1.289,0.333,-1.383,-1.174,-1.677,-375.344,4Au_f
4,4,7,3,2,8,6,2.267,2.318,-0.556,4.417,-1.383,2.996,-0.634,-371.174,4Au_f
4,4,5,0,2,7,3,2.679,2.714,-0.095,2.792,-1.383,-1.991,-1.881,-376.162,4Au_f
4,4,4,0,2,4,0,3.105,3.127,0.367,1.667,-1.383,-2.463,-1.999,-376.634,4Au_f
4,4,6,3,2,10,5,2.284,2.243,-0.556,4.667,-1.383,2.838,-0.674,-371.332,4Au_f
4,0,0,0,2,0,0,3.539,3.552,0.828,0.333,-1.383,12.109,1.644,-362.062,4Au_f
4,4,6,3,2,8,4,2.272,2.23,-0.556,5.417,-1.383,2.759,-0.693,-371.412,4Au_f
4,4,6,3,2,10,6,2.288,2.239,-0.556,4.333,-1.383,2.146,-0.847,-372.025,4Au_f
4,4,5,0,2,6,3,2.696,2.647,-0.095,3.125,-1.383,-2.358,-1.973,-376.529,4Au_f
4,4,3,0,2,4,0,3.119,3.07,0.367,1.708,-1.383,-2.643,-2.044,-376.814,4Au_f
4,0,0,0,2,0,0,3.552,3.502,0.828,0.333,-1.383,-1.885,-1.854,-376.056,4Au_f
4,4,7,3,2,11,6,2.329,2.224,-0.556,4.667,-1.383,2.751,-0.695,-371.42,4Au_f
4,4,5,1,2,5,3,2.733,2.635,-0.095,2.917,-1.383,-2.283,-1.954,-376.453,4Au_f
4,3,3,0,2,3,0,3.153,3.059,0.367,1.333,-1.383,-2.615,-2.037,-376.786,4Au_f
4,0,0,0,2,0,0,3.582,3.493,0.828,0.333,-1.383,-1.875,-1.852,-376.045,4Au_f
4,0,0,0,2,0,0,4.018,3.932,1.289,0.333,-1.383,-1.182,-1.679,-375.353,4Au_f
4,4,7,2,2,9,4,2.352,2.25,-0.556,4.167,-1.383,3.453,-0.52,-370.717,4Au_f
4,4,6,1,2,5,2,2.755,2.658,-0.095,3.25,-1.383,4.134,-0.35,-370.037,4Au_f
4,0,0,0,2,0,0,3.601,3.512,0.828,0.333,-1.383,-1.833,-1.841,-376.003,4Au_f
4,0,0,0,2,0,0,4.035,3.95,1.289,0.333,-1.383,-1.179,-1.678,-375.35,4Au_f
4,4,7,2,2,9,4,2.279,2.347,-0.556,4.583,-1.383,3.468,-0.516,-370.702,4Au_f
4,4,7,0,2,4,2,2.691,2.743,-0.095,3.458,-1.383,0.843,-1.172,-373.327,4Au_f
4,4,4,0,2,2,0,3.116,3.156,0.367,1.667,-1.383,3.534,-0.5,-370.637,4Au_f
4,0,0,0,2,0,0,3.55,3.579,0.828,0.333,-1.383,-1.848,-1.845,-376.019,4Au_f
4,0,0,0,2,0,0,3.989,4.01,1.289,0.333,-1.383,-1.176,-1.677,-375.346,4Au_f
5,5,5,0,3.2,8,4,2.357,2.718,-0.309,3.767,-1.512,11.75,0.838,-364.446,5Au_a
5,5,5,0,3.2,5,0,2.796,3.098,0.152,2.3,-1.512,7.153,-0.081,-369.043,5Au_a
5,3,3,0,3.2,1,0,3.241,3.499,0.613,1.733,-1.512,6.887,-0.134,-369.309,5Au_a
5,0,0,0,3.2,0,0,3.69,3.912,1.074,0.867,-1.512,7.495,-0.013,-368.701,5Au_a
5,0,0,0,3.2,0,0,4.142,4.335,1.536,0.867,-1.512,8.038,0.096,-368.158,5Au_a
5,5,5,0,3.2,8,5,2.376,2.631,-0.309,3.767,-1.512,11.497,0.788,-364.699,5Au_a
5,5,5,0,3.2,5,0,2.813,3.022,0.152,2.3,-1.512,7.077,-0.096,-369.119,5Au_a
5,3,3,0,3.2,2,0,3.256,3.431,0.613,1.733,-1.512,6.859,-0.14,-369.337,5Au_a
5,0,0,0,3.2,0,0,3.703,3.851,1.074,0.867,-1.512,7.485,-0.015,-368.711,5Au_a
5,0,0,0,3.2,0,0,4.154,4.28,1.536,0.867,-1.512,8.036,0.096,-368.16,5Au_a
5,5,5,0,3.2,9,6,2.408,2.619,-0.309,3.683,-1.512,11.163,0.721,-365.034,5Au_a
5,5,5,0,3.2,5,0,2.84,3.012,0.152,2.617,-1.512,6.966,-0.118,-369.23,5Au_a
5,3,3,0,3.2,2,0,3.279,3.422,0.613,1.733,-1.512,6.818,-0.148,-369.378,5Au_a
5,0,0,0,3.2,0,0,3.724,3.843,1.074,0.867,-1.512,7.474,-0.017,-368.722,5Au_a
5,0,0,0,3.2,0,0,4.172,4.273,1.536,0.867,-1.512,8.034,0.095,-368.162,5Au_a
5,5,5,2,3.2,9,5,2.466,2.509,-0.309,3.95,-1.512,10.796,0.648,-365.4,5Au_a
5,5,5,0,3.2,5,2,2.982,2.881,0.152,2.95,-1.512,6.795,-0.153,-369.401,5Au_a
5,2,2,0,3.2,1,0,3.404,3.308,0.613,1.783,-1.512,6.739,-0.164,-369.457,5Au_a
5,0,0,0,3.2,0,0,3.834,3.743,1.074,0.867,-1.512,7.456,-0.02,-368.74,5Au_a
5,0,0,0,3.2,0,0,4.271,4.183,1.536,0.867,-1.512,8.034,0.095,-368.162,5Au_a
5,5,7,2,3.2,9,5,2.521,2.523,-0.309,3.817,-1.512,10.243,0.537,-365.953,5Au_a
5,5,5,0,3.2,6,1,2.936,2.931,0.152,2.95,-1.512,6.852,-0.141,-369.344,5Au_a
5,2,1,0,3.2,1,0,3.363,3.351,0.613,1.483,-1.512,6.752,-0.161,-369.445,5Au_a
5,0,0,0,3.2,0,0,3.798,3.781,1.074,0.867,-1.512,7.463,-0.019,-368.733,5Au_a
5,0,0,0,3.2,0,0,4.238,4.218,1.536,0.867,-1.512,8.036,0.096,-368.16,5Au_a
5,5,5,3,3.2,12,5,2.627,2.36,-0.309,5.483,-1.512,10.122,0.513,-366.074,5Au_a
5,5,4,1,3.2,4,2,3.027,2.791,0.152,3.517,-1.512,6.621,-0.187,-369.575,5Au_a
5,2,2,0,3.2,0,0,3.443,3.23,0.613,1.433,-1.512,6.636,-0.184,-369.56,5Au_a
5,0,0,0,3.2,0,0,3.869,3.674,1.074,0.867,-1.512,7.436,-0.024,-368.76,5Au_a
5,0,0,0,3.2,0,0,4.302,4.122,1.536,0.867,-1.512,8.027,0.094,-368.169,5Au_a
5,5,6,2,3.2,10,6,2.649,2.381,-0.309,5.617,-1.512,10.039,0.496,-366.157,5Au_a
5,4,4,0,3.2,6,2,3.047,2.808,0.152,2.667,-1.512,6.64,-0.184,-369.556,5Au_a
5,1,1,0,3.2,0,0,3.46,3.245,0.613,1.15,-1.512,6.658,-0.18,-369.538,5Au_a
5,0,0,0,3.2,0,0,3.884,3.687,1.074,0.867,-1.512,7.443,-0.023,-368.753,5Au_a
5,0,0,0,3.2,0,0,4.316,4.133,1.536,0.867,-1.512,8.03,0.094,-368.166,5Au_a
5,5,7,2,3.2,9,5,2.58,2.416,-0.309,4.867,-1.512,9.983,0.485,-366.213,5Au_a
5,5,5,0,3.2,6,2,2.987,2.837,0.152,2.95,-1.512,6.699,-0.172,-369.497,5Au_a
5,2,1,0,3.2,1,0,3.408,3.27,0.613,1.483,-1.512,6.703,-0.171,-369.493,5Au_a
5,0,0,0,3.2,0,0,4.274,4.153,1.536,0.867,-1.512,8.035,0.095,-368.161,5Au_a
5,5,7,2,3.2,9,6,2.472,2.517,-0.309,4.367,-1.512,10.352,0.559,-365.844,5Au_a
5,5,5,0,3.2,6,1,2.894,2.925,0.152,2.95,-1.512,6.838,-0.144,-369.358,5Au_a
5,2,1,0,3.2,1,0,3.326,3.346,0.613,1.483,-1.512,6.767,-0.158,-369.429,5Au_a
5,0,0,0,3.2,0,0,3.765,3.777,1.074,0.867,-1.512,7.472,-0.017,-368.724,5Au_a
5,0,0,0,3.2,0,0,4.209,4.214,1.536,0.867,-1.512,8.039,0.096,-368.157,5Au_a
5,5,6,1,3.2,9,6,2.43,2.6,-0.309,4.117,-1.512,11,0.688,-365.196,5Au_a
5,5,5,0,3.2,6,0,2.858,2.997,0.152,2.617,-1.512,7.005,-0.111,-369.191,5Au_a
5,2,2,0,3.2,1,0,3.295,3.41,0.613,1.45,-1.512,6.833,-0.145,-369.363,5Au_a
5,0,0,0,3.2,0,0,3.738,3.833,1.074,0.867,-1.512,7.486,-0.014,-368.71,5Au_a
5,0,0,0,3.2,0,0,4.184,4.264,1.536,0.867,-1.512,8.041,0.097,-368.155,5Au_a
5,5,4,4,3.2,12,5,2.759,2.308,-0.309,5.35,-1.512,10.355,0.559,-365.841,5Au_a
5,5,4,1,3.2,9,1,3.143,2.746,0.152,4.9,-1.512,6.613,-0.189,-369.583,5Au_a
5,0,0,0,3.2,0,0,3.545,3.191,0.613,0.867,-1.512,6.607,-0.19,-369.589,5Au_a
5,0,0,0,3.2,0,0,3.959,3.639,1.074,0.867,-1.512,7.434,-0.025,-368.762,5Au_a
5,0,0,0,3.2,0,0,4.383,4.091,1.536,0.867,-1.512,8.028,0.094,-368.168,5Au_a
5,5,6,3,3.2,12,5,2.661,2.34,-0.309,5.767,-1.512,10.157,0.52,-366.039,5Au_a
5,5,4,1,3.2,6,3,3.056,2.774,0.152,3.517,-1.512,6.61,-0.19,-369.586,5Au_a
5,0,0,0,3.2,0,0,3.467,3.215,0.613,0.867,-1.512,6.632,-0.185,-369.564,5Au_a
5,0,0,0,3.2,0,0,3.89,3.66,1.074,0.867,-1.512,7.443,-0.023,-368.754,5Au_a
5,0,0,0,3.2,0,0,4.32,4.11,1.536,0.867,-1.512,8.035,0.095,-368.161,5Au_a
5,5,4,0,3.2,5,2,2.961,2.853,0.152,2.683,-1.512,6.639,-0.184,-369.557,5Au_a
5,3,3,0,3.2,3,0,3.323,3.339,0.613,1.733,-1.512,6.79,-0.154,-369.406,5Au_a
5,0,0,0,3.2,0,0,3.763,3.77,1.074,0.867,-1.512,7.463,-0.019,-368.733,5Au_a
5,0,0,0,3.2,0,0,4.207,4.207,1.536,0.867,-1.512,8.033,0.095,-368.163,5Au_a
5,5,7,2,3.2,8,5,2.456,2.536,-0.309,4.567,-1.512,10.68,0.624,-365.516,5Au_a
5,5,4,0,3.2,6,1,2.881,2.941,0.152,2.667,-1.512,6.871,-0.137,-369.325,5Au_a
5,3,3,0,3.2,2,0,3.315,3.361,0.613,1.733,-1.512,6.774,-0.157,-369.422,5Au_a
5,0,0,0,3.2,0,0,3.755,3.79,1.074,0.867,-1.512,7.46,-0.02,-368.736,5Au_a
5,0,0,0,3.2,0,0,4.2,4.225,1.536,0.867,-1.512,8.03,0.094,-368.166,5Au_a
5,5,7,2,3.2,10,5,2.491,2.544,-0.309,4.167,-1.512,10.331,0.555,-365.865,5Au_a
5,5,4,0,3.2,6,1,2.911,2.948,0.152,2.667,-1.512,6.814,-0.149,-369.382,5Au_a
5,2,2,0,3.2,2,0,3.341,3.367,0.613,1.45,-1.512,6.739,-0.164,-369.457,5Au_a
5,0,0,0,3.2,0,0,3.778,3.795,1.074,0.867,-1.512,7.455,-0.021,-368.741,5Au_a
5,0,0,0,3.2,0,0,4.22,4.23,1.536,0.867,-1.512,8.032,0.095,-368.164,5Au_a
5,5,6,3,3.2,10,6,2.532,2.451,-0.309,4.7,-1.512,10.225,0.533,-365.971,5Au_a
5,5,3,0,3.2,4,2,2.946,2.869,0.152,2.4,-1.512,6.728,-0.166,-369.468,5Au_a
5,3,3,0,3.2,2,0,3.372,3.298,0.613,1.733,-1.512,6.705,-0.171,-369.491,5Au_a
5,0,0,0,3.2,0,0,4.245,4.176,1.536,0.867,-1.512,8.028,0.094,-368.168,5Au_a
5,5,7,2,3.2,9,5,2.547,2.434,-0.309,4.867,-1.512,10.18,0.524,-366.016,5Au_a
5,4,3,0,3.2,5,2,2.959,2.854,0.152,2.383,-1.512,6.733,-0.165,-369.463,5Au_a
5,2,2,0,3.2,2,0,3.384,3.284,0.613,1.45,-1.512,6.713,-0.169,-369.483,5Au_a
5,0,0,0,3.2,0,0,3.816,3.722,1.074,0.867,-1.512,7.448,-0.022,-368.748,5Au_a
5,0,0,0,3.2,0,0,4.255,4.164,1.536,0.867,-1.512,8.03,0.094,-368.166,5Au_a
5,5,5,0,3.2,4,1,2.89,2.917,0.152,2.617,-1.512,6.887,-0.134,-369.309,5Au_a
5,5,8,2,3.2,8,6,2.574,2.466,-0.309,5,-1.512,10.146,0.518,-366.05,5Au_a
5,0,0,0,3.2,0,0,3.837,3.709,1.074,0.867,-1.512,7.455,-0.021,-368.741,5Au_a
5,1,1,0,3.2,1,0,3.384,3.284,0.613,1.167,-1.512,6.691,-0.173,-369.505,5Au_a
5,0,0,0,3.2,0,0,3.816,3.721,1.074,0.867,-1.512,7.455,-0.021,-368.741,5Au_a
5,0,0,0,3.2,0,0,4.255,4.164,1.536,0.867,-1.512,8.035,0.095,-368.161,5Au_a
5,5,6,2,3.2,10,4,2.491,2.497,-0.309,4.233,-1.512,10.333,0.555,-365.863,5Au_a
5,5,5,0,3.2,7,1,2.91,2.907,0.152,2.967,-1.512,6.795,-0.153,-369.401,5Au_a
5,2,2,0,3.2,1,0,3.34,3.33,0.613,1.45,-1.512,6.764,-0.159,-369.433,5Au_a
5,0,0,0,3.2,0,0,3.778,3.762,1.074,0.867,-1.512,7.473,-0.017,-368.723,5Au_a
5,0,0,0,3.2,0,0,4.22,4.2,1.536,0.867,-1.512,8.038,0.096,-368.158,5Au_a
5,5,5,0,3.2,7,6,2.398,2.602,-0.309,3.35,-1.512,11.221,0.733,-364.975,5Au_a
5,5,5,0,3.2,6,0,2.831,2.997,0.152,2.617,-1.512,7.026,-0.106,-369.17,5Au_a
5,2,2,0,3.2,1,0,3.272,3.408,0.613,1.45,-1.512,6.854,-0.141,-369.342,5Au_a
5,0,0,0,3.2,0,0,3.717,3.831,1.074,0.867,-1.512,7.494,-0.013,-368.702,5Au_a
5,0,0,0,3.2,0,0,4.166,4.262,1.536,0.867,-1.512,8.04,0.096,-368.156,5Au_a
5,5,5,0,3.2,8,4,2.357,2.718,-0.309,3.767,-1.512,11.751,0.839,-364.445,5Au_a
5,5,5,0,3.2,5,0,2.796,3.098,0.152,2.3,-1.512,7.153,-0.081,-369.043,5Au_a
5,3,3,0,3.2,1,0,3.241,3.499,0.613,1.733,-1.512,6.887,-0.134,-369.309,5Au_a
5,0,0,0,3.2,0,0,3.69,3.912,1.074,0.867,-1.512,7.497,-0.012,-368.699,5Au_a
5,0,0,0,3.2,0,0,4.142,4.335,1.536,0.867,-1.512,8.039,0.096,-368.157,5Au_a
5,1,1,0,2.8,1,0,3.874,3.975,1.196,0.983,-1.562,0.677,-1.427,-375.771,5Au_b
5,1,1,0,2.8,1,0,4.321,4.399,1.657,0.983,-1.562,-1.028,-1.767,-377.475,5Au_b
5,1,1,0,2.8,1,0,4.77,4.83,2.119,0.983,-1.562,-1.046,-1.771,-377.494,5Au_b
5,0,0,0,2.8,0,0,5.221,5.267,2.58,0.7,-1.562,-0.846,-1.731,-377.293,5Au_b
5,0,0,0,2.8,0,0,5.674,5.709,3.041,0.7,-1.562,-0.655,-1.693,-377.103,5Au_b
5,1,1,0,2.8,1,1,3.857,3.932,1.196,0.983,-1.562,0.232,-1.515,-376.216,5Au_b
5,1,1,0,2.8,1,0,4.304,4.361,1.657,0.983,-1.562,-1.143,-1.79,-377.59,5Au_b
5,1,1,0,2.8,1,0,4.755,4.797,2.119,0.983,-1.562,-1.093,-1.781,-377.541,5Au_b
5,0,0,0,2.8,0,0,5.207,5.238,2.58,0.7,-1.562,-0.859,-1.734,-377.306,5Au_b
5,0,0,0,2.8,0,0,5.661,5.682,3.041,0.7,-1.562,-0.659,-1.694,-377.107,5Au_b
5,1,2,0,2.8,2,2,3.852,3.939,1.196,1.267,-1.562,-0.09,-1.58,-376.538,5Au_b
5,1,1,0,2.8,1,0,4.299,4.367,1.657,0.983,-1.562,-1.211,-1.804,-377.659,5Au_b
5,1,1,0,2.8,1,0,4.75,4.802,2.119,0.983,-1.562,-1.118,-1.786,-377.566,5Au_b
5,0,0,0,2.8,0,0,5.202,5.242,2.58,0.7,-1.562,-0.864,-1.735,-377.312,5Au_b
5,0,0,0,2.8,0,0,5.656,5.686,3.041,0.7,-1.562,-0.66,-1.694,-377.107,5Au_b
5,1,3,1,2.8,3,1,3.867,3.901,1.196,1.7,-1.562,-0.717,-1.705,-377.165,5Au_b
5,1,2,0,2.8,2,1,4.419,4.286,1.657,1.267,-1.562,-1.576,-1.877,-378.024,5Au_b
5,1,2,0,2.8,0,0,4.855,4.731,2.119,1.267,-1.562,-1.278,-1.818,-377.726,5Au_b
5,0,0,0,2.8,0,0,5.297,5.178,2.58,0.7,-1.562,-0.914,-1.745,-377.362,5Au_b
